global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09
658.3817738283055	2.888873073144282	433466.56010930607	8.345587632738088	1237.827841249951	-4.261113766010112	18.15709052688088	1532217.764573514	640.1441266205949	0.8034852855032568	0.6455886040202501	409784.5028468442	771.0736299780953	547.0060674833516	4.206238	184.231369	0.23344124	0.160705	0.2774045034	0.0775136773	0.0938494861	0.1544277219	-0.1949969276	-0.2258144594	-0.1006065028	-0.000555808	0.047182085	0.2685200077	-0.0867801829	0.1827978876	0.0889312189	0.3001911618	0.0866960825	0.2594825999	-0.1005832779	0.1474606385	-0.0886642122	0.2093019662	-0.181427876	-0.3517502871	0.00805715	0.00169489	6.491766612250002e-05	2.8726521121000032e-06	-0.138763	-0.1528359	0.02335881232881	0.019255170169	0.0118994	0.0226518	0.00051310404324	0.0001415957203599	0.000360123	0.000862689	1.29688575129e-07	7.442323107210001e-07	0.000182931	-0.0002245379999999	3.3463750761000003e-08	5.041731344399999e-08	0.000217661	3.794599999999999e-05	4.737631092099999e-08	1.439898915999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6161869301	-0.5699491148	0.7227075464	0.6990013555	1.347039134	-0.2845048776	0.528339714
657.9610489303651	-0.4207248979404312	432912.7419095463	0.1770094397469862	1236.5794266267137	-1.248414623237295	1.5585390715127172	1529128.678356452	639.476350646048	-0.6677759745468848	0.4459247521820417	408930.0030355873	770.3080126550877	488.2137978371316	0.598726	26.223932	0.01641703	0.010281	0.2579024625	0.168229768	0.0336375986	0.3377930858	0.1255493709	-0.3080378717	0.0148036976	-0.2133160117	0.2862466396	-0.1685923476	0.0387092694	-0.3171595929	0.1253028632	0.019058079	0.2849385292	0.1681285551	-0.0402642942	-0.0763944178	-0.1763084171	-0.0351980839	0.2947963926	0.1768352458	0.00940138	0.00134423	8.838594590440002e-05	1.8069542929000005e-06	-0.138771	-8.000000000008e-06	6.400000000012802e-11	0.019257390441	0.0098002	-0.0020991999999999	4.406640639999996e-06	9.604392004e-05	0.000524771	0.000164648	2.753846024410001e-07	2.710896390400001e-08	0.000235873	5.2942e-05	5.5636072129e-08	2.8028553639999993e-09	0.000259383	4.172200000000003e-05	6.727954068900003e-08	1.7407252840000024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8641587224	-1.227169439	0.7915067843	-0.7833927401	-0.1541670653	1.40649305	-0.9401577737
653.4948310332406	-4.466217897124466	427055.4941871637	19.947102304594885	1243.378866611573	6.799439984859191	46.232384107701954	1545991.0059362797	639.0506670819678	-0.4256835640801455	0.1812064967279753	408385.7550979081	775.3461737420153	322.1722218439592	4.376462	191.687103	0.13009942	0.0791545	-0.2213416715	0.0022570003	0.1951937623	-0.134083959	0.1346696783	0.0660710493	-0.3806533533	0.3348435182	0.1447137605	-0.2412628816	-0.0820386432	-0.0718605557	-0.1349952603	-0.1999185602	-0.0755589995	-0.2179982026	-0.3014928321	-0.1549166953	0.2712484551	0.1590644144	0.1622736077	-0.1069343234	0.00662701	-0.00277437	4.39172615401e-05	7.697128896900004e-06	-0.069506	0.069265	0.004797640225	0.004831084036	-0.010415	-0.0202152	0.00040865431104	0.000108472225	-0.000170899	-0.00069567	2.9206468201e-08	4.839567489e-07	0.00019683	-3.9043e-05	3.87420489e-08	1.5243558489999999e-09	0.000281567	2.218399999999996e-05	7.9279975489e-08	4.921298559999983e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4898204031	1.02491389	-0.7689306168	0.7536770455	0.2658729837	-1.701599641	-1.368660172
660.2990741578019	6.804243124561253	435994.8673336504	46.29772449813909	1237.980375783108	-5.398490828464901	29.143703225019653	1532595.4108240854	639.1208081237764	0.070141041808597	0.0049197657459953	408475.4073767891	770.2439371988959	575.3747183858501	4.359136	190.928238	0.06903369	0.0448828	0.2793487102	0.0737047381	0.2823748773	-0.0713835193	0.2347942033	0.0276254172	0.0364563783	0.4069837523	0.303805928	0.2883031141	-0.1006861338	0.1945254072	0.0766337777	-0.1126635732	0.0987091062	-0.1546223655	-0.1063114478	0.091600951	-0.3286040114	0.5245946181	-0.0118475427	0.0931284246	0.00669505	6.804000000000011e-05	4.4823694502500005e-05	4.6294416000000155e-09	-0.0881694999999999	-0.0186634999999999	0.0003483262322499	0.0077738607302499	0.0265265	0.0369415	0.00136467442225	0.00070365520225	-0.000357814	-0.000186915	1.2803085859600002e-07	3.493721722500001e-08	0.00016676	-3.0069999999999988e-05	2.78088976e-08	9.042048999999991e-10	0.000331795	5.022800000000004e-05	1.1008792202500001e-07	2.5228519840000035e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.593050902	-0.9553315962	-0.01211118192	0.3035714087	-0.646888095	-0.1864078975	-0.4722663162
654.3044993616404	-5.994574796161487	428114.37788488687	35.934926986774535	1234.1864345531214	-3.793941229986558	14.393990056591916	1523216.1552349464	639.5103630046837	0.3895548809072124	0.1517530052386325	408973.5043903823	769.7063679561934	392.6525878031941	1.138852	49.881218	0.18364832	0.113174	0.2155871753	0.2664425086	0.0996957431	0.3057268006	-0.0880981235	-0.2886881106	-0.0930699754	-0.1368040602	0.1320348856	0.1786718697	0.0182500584	0.0050131336	-0.0551654924	-0.1787289124	0.316778177	0.2010967485	-0.0514451704	0.0250374467	-0.0559954323	0.0334182396	0.322265573	0.0231345603	0.0218965	0.0152014499999999	0.00047945671225	0.0002310840821024	-0.18445	-0.0962805000000001	0.00926993468025	0.0340218025	0.00327398	-0.02325252	0.0005406796863504	1.07189450404e-05	0.00046855	0.000826364	2.1953910250000002e-07	6.82877460496e-07	0.000136652	-3.0108000000000017e-05	1.8673769104e-08	9.06491664000001e-10	0.0004536	0.000121805	2.0575296000000002e-07	1.4836458025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.080661685	-0.4897885395	0.7376049728	-1.568464873	0.1557076247	0.7918370858	-0.6196767254
651.6064449740319	-2.698054387608522	424590.959131696	7.279497478493598	1237.2543682504477	3.067933697326225	9.412217171189765	1530798.3717548144	638.7594457090273	-0.7509172956563361	0.5638767849158254	408013.6294825038	770.3640852033653	272.2964773378275	1.896065	83.046829	0.1890369959999999	0.140471	0.1363611687	-0.0222788235	0.3118403255	-0.1027544027	0.1119694913	-0.0663279867	-0.4021070943	0.2280604993	0.0127104611	-0.3411149558	0.4113117349	0.1418716984	0.0019353896	0.1493814023	0.001547901	-0.2248509919	-0.4317630776	-0.1296908286	0.2316667203	0.046938028	0.1130348485	-0.0217455559	-0.000210981	-0.022107481	4.4512982361e-08	0.0004887407161653	-0.0475974	0.1368526	0.0187286341267599	0.00226551248676	-0.00105586	-0.00432984	1.87475144256e-05	1.1148403396e-06	0.000115726	-0.0003528239999999	1.3392507076e-08	1.2448477497599998e-07	-2.54655e-05	-0.0001621175	6.484916902499998e-10	2.6282083806249995e-08	0.0004536	0.0	2.0575296000000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.297092051	0.4155040743	-0.8948945212	1.110215095	0.2906183686	-1.101116024	-0.7054449688
653.2010879359326	1.5946429619007176	426671.661280686	2.5428861759394934	1237.908087678264	0.6537194278164407	0.4273490903046545	1532416.433539257	639.34733043229	0.5878847232627322	0.3456084478456993	408765.0089308959	770.3943918676842	350.106615597018	1.584191	69.386871	0.048946368	0.0432469	0.1960013299	0.0959790614	-0.1478422632	-0.2783623912	0.246731353	0.0420313208	0.0318935275	-0.1462768556	-0.0691465793	0.3604680772	-0.1260363909	0.1680216619	-0.3882672026	0.390236293	0.0070183298	-0.3133026057	0.2300556538	0.0697001126	-0.1039962161	0.0166690436	0.0840294279	0.0896096711	0.00283392	0.003044901	8.0311025664e-06	9.271422099801e-06	-0.090686	-0.0430886	0.00185662744996	0.008223950596	0.000109266	0.001165126	1.357518595876e-06	1.1939058756e-08	0.000115726	0.0	1.3392507076e-08	0.0	7.48932e-06	3.295482e-05	5.60899140624e-11	1.0860201612323999e-09	0.0004536	0.0	2.0575296000000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.6694756167	0.102091313	-1.045546765	-0.8493547616	-0.4927743192	0.2671699325	0.005094829057
655.4085601905953	2.2074722546626617	429560.38077110914	4.872933755105455	1240.9355665646224	3.027478886358267	9.165628407345093	1539921.0803650604	640.2174421492094	0.8701117169193822	0.7570943999203951	409878.3732320764	775.6882284648469	320.7601638907292	4.13652	181.17775	0.044766175	0.0215041	-0.2212558628	0.0847493657	-0.2486780745	0.0098633766	-0.2805020564	0.0559638053	-0.167868584	-0.2548431023	0.1154780855	0.0458719205	-0.0056330646	-0.2379270067	0.2153807791	0.0955965463	-0.047982467	0.1506870962	0.1394905819	-0.2020195985	0.1011126364	0.0571134058	-0.0132795804	-0.2426539324	0.0129192	0.01008528	0.00016690572864	0.0001017128726784	-0.0957945	-0.0051085	2.609677225000002e-05	0.00917658623025	-0.0177358	-0.017845066	0.0003184463805443	0.0003145586016399	6.69381e-05	-4.87879e-05	4.4807092316099995e-09	2.3802591864100003e-09	1.3897e-05	6.407679999999999e-06	1.9312660899999998e-10	4.105836298239999e-11	0.000274249	-0.000179351	7.5212514001e-08	3.2166781201000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.2548646194	0.08898694874	1.370065646	-0.6777971467	0.9399338498	-1.685617539	0.6096409295
653.7124116811594	-1.6961485094358295	427339.9171859977	2.8769197660613863	1244.0616718168296	3.126105252207253	9.772534047877777	1547689.443283685	639.6295574259468	-0.5878847232626185	0.3456084478455656	409125.9707329126	776.1826863905677	268.8110281824469	1.544935	67.667473	0.0735772549999999	0.034303	-0.1584647589	0.0059650663	-0.0192762467	0.014353179	0.1332266056	0.0745012126	0.13505095	-0.1489785764	-0.0898689419	-0.0885927944	0.3929628937	0.1604498124	0.0348119197	0.0684869706	-0.0054504754	-0.0144061804	0.0226871354	-0.1805268534	-0.1398476145	-0.1837830839	-0.2053483103	0.1505603841	-0.00566256	-0.01858176	3.20645857536e-05	0.0003452818046975	-0.113087	-0.0172924999999999	0.0002990305562499	0.0127886695689999	-0.0100497	0.0076860999999999	5.907613320999999e-05	0.00010099647009	0.000157113	9.017490000000002e-05	2.4684494769000004e-08	8.131512590010002e-09	0.000277261	0.000263364	7.6873662121e-08	6.936059649599999e-08	2.745e-05	-0.000246799	7.535025e-10	6.090974640100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.195899438	-0.6964721553	0.4329794733	1.395749837	-0.1577860243	0.8587337119	-0.7138412948
655.0112651069485	1.2988534257890478	429039.75741700514	1.6870202216839456	1241.7602004631317	-2.3014713536979343	5.296770391892203	1541968.395454237	640.2765480702163	0.6469906442695219	0.418596893772291	409954.0580087121	775.5589467067796	320.80360595776864	1.542692	67.569244	0.066825355	0.0299316	-0.221298765	0.0790511197	-0.4037595546	-0.1289554978	-0.05718033	0.1519150728	0.1845253658	-0.1098827762	0.0252500208	0.0223828742	0.2677855957	0.2161777988	-0.1699721972	-0.5001146172	-0.0365567755	-0.0992371128	0.4118024331	0.0289788588	0.0827182543	0.0171846636	-0.1694840128	0.1915465595	0.0192532	0.02491576	0.00037068571024	0.0006207950963776	-0.104888	0.0081989999999999	6.722360099999996e-05	0.011001492544	-0.0156925	-0.0056428	3.184119184000002e-05	0.00024625455625	-4.84529e-05	-0.0002055659	2.34768351841e-09	4.2257339242810006e-08	3.54368e-05	-0.0002418242	1.2557667942399999e-09	5.847894370564e-08	-8.651579999999998e-05	-0.0001139657999999	7.484983649639997e-09	1.2988203569639996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.3339175112	-1.324600156	-0.9243424745	-0.7987182994	0.3802882313	0.08652797363	0.513935121
